from_label_id,from_label,from_token_text,from_token_stanza_pos,from_token_stanza_dep,from_token_ckip_pos,to_label_id,to_label,to_token_text,to_token_stanza_pos,to_token_stanza_dep,to_token_ckip_pos,relation_label,direction
KgxXzN4OEY,OPINION_OPR,指出,VERB,root,VE,zukURHRtJV;EUulWUx86i,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
KgxXzN4OEY,OPINION_OPR,指出,VERB,root,VE,-eWCqcbbBZ,OPINION_SEG,造成,VERB,parataxis,VK,OPR->SEG,right
KgxXzN4OEY,OPINION_OPR,指出,VERB,root,VE,-eWCqcbbBZ,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
KgxXzN4OEY,OPINION_OPR,指出,VERB,root,VE,-eWCqcbbBZ,OPINION_SEG,希望,VERB,parataxis,VK,OPR->SEG,right
KgxXzN4OEY,OPINION_OPR,指出,VERB,root,VE,-eWCqcbbBZ,OPINION_SEG,讓,VERB,ccomp,VL,OPR->SEG,right
KgxXzN4OEY,OPINION_OPR,指出,VERB,root,VE,-eWCqcbbBZ,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
a-8jnCwnHC,OPINION_OPR,說,VERB,root,VE,rolJh7XG9o;CruJ-dDAwt,OPINION_SRC;Coreference,黃,PROPN,nsubj,Nb,OPR->SRC,left
a-8jnCwnHC,OPINION_OPR,說,VERB,root,VE,OBent7fbTt,OPINION_SEG,補助,VERB,ccomp,VD,OPR->SEG,right
a-8jnCwnHC,OPINION_OPR,說,VERB,root,VE,OBent7fbTt,OPINION_SEG,提供,VERB,ccomp,VD,OPR->SEG,right
a-8jnCwnHC,OPINION_OPR,說,VERB,root,VE,OBent7fbTt,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
a-8jnCwnHC,OPINION_OPR,說,VERB,root,VE,OBent7fbTt,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
a-8jnCwnHC,OPINION_OPR,說,VERB,root,VE,OBent7fbTt,OPINION_SEG,提高,VERB,ccomp,VC,OPR->SEG,right
a-8jnCwnHC,OPINION_OPR,說,VERB,root,VE,OBent7fbTt,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
hm8rP4CwxS,OPINION_OPR,說,VERB,root,VE,eWNsVpmZj-;e11rOPfbM6,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
hm8rP4CwxS,OPINION_OPR,說,VERB,root,VE,BfDvTS2JJO,OPINION_SEG,是,VERB,ccomp,SHI,OPR->SEG,right
hm8rP4CwxS,OPINION_OPR,說,VERB,root,VE,BfDvTS2JJO,OPINION_SEG,希望,VERB,ccomp,VK,OPR->SEG,right
hm8rP4CwxS,OPINION_OPR,說,VERB,root,VE,BfDvTS2JJO,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
sL07pxbB3T,OPINION_OPR,表示,VERB,root,VE,Fyq9AOYgBo,OPINION_SRC,總統,NOUN,nsubj,Na,OPR->SRC,left
sL07pxbB3T,OPINION_OPR,表示,VERB,root,VE,j0H-QtXfjM,OPINION_SEG,強調,VERB,parataxis,VE,OPR->SEG,right
sL07pxbB3T,OPINION_OPR,表示,VERB,root,VE,j0H-QtXfjM,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
sL07pxbB3T,OPINION_OPR,表示,VERB,root,VE,j0H-QtXfjM,OPINION_SEG,讓,VERB,parataxis,VL,OPR->SEG,right
sL07pxbB3T,OPINION_OPR,表示,VERB,root,VE,j0H-QtXfjM,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
0WJyu4bNwy,OPINION_OPR,表示,VERB,root,VE,Dvtc0l6S9M,OPINION_SRC,馬,PROPN,nsubj,Nb,OPR->SRC,left
0WJyu4bNwy,OPINION_OPR,表示,VERB,root,VE,bJypciMBdb,OPINION_SEG,強調,VERB,ccomp,VE,OPR->SEG,right
0WJyu4bNwy,OPINION_OPR,表示,VERB,root,VE,bJypciMBdb,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
PTiZ3Y316C,OPINION_OPR,指出,VERB,root,VE,AqTti4p6as,OPINION_SRC,馬,PROPN,nsubj,Nb,OPR->SRC,left
PTiZ3Y316C,OPINION_OPR,指出,VERB,root,VE,EpskZAFL9I,OPINION_SEG,加上,VERB,ccomp,VC,OPR->SEG,right
PTiZ3Y316C,OPINION_OPR,指出,VERB,root,VE,EpskZAFL9I,OPINION_SEG,包含,VERB,ccomp,VJ,OPR->SEG,right
PTiZ3Y316C,OPINION_OPR,指出,VERB,root,VE,EpskZAFL9I,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
SzBZzLgYOe,OPINION_OPR,表示,VERB,root,VE,eqskmFY73Q,OPINION_SRC,馬,PROPN,nsubj,Nb,OPR->SRC,left
SzBZzLgYOe,OPINION_OPR,表示,VERB,root,VE,DzPKa-W002,OPINION_SEG,開放,VERB,ccomp,VC,OPR->SEG,right
SzBZzLgYOe,OPINION_OPR,表示,VERB,root,VE,DzPKa-W002,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
SzBZzLgYOe,OPINION_OPR,表示,VERB,root,VE,DzPKa-W002,OPINION_SEG,以,VERB,ccomp,P,OPR->SEG,right
SzBZzLgYOe,OPINION_OPR,表示,VERB,root,VE,DzPKa-W002,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
spmQpnbLmL,OPINION_OPR,說,VERB,root,VE,GB78h3S9UP,OPINION_SRC,馬,PROPN,nsubj,Nb,OPR->SRC,left
spmQpnbLmL,OPINION_OPR,說,VERB,root,VE,x3qkUKH9mo,OPINION_SEG,認為,VERB,ccomp,VE,OPR->SEG,right
spmQpnbLmL,OPINION_OPR,說,VERB,root,VE,x3qkUKH9mo,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
DToVrE9U6C,OPINION_OPR,認為,VERB,root,VE,2badYxcXhJ,OPINION_SRC,馬,PROPN,nsubj,Nb,OPR->SRC,left
DToVrE9U6C,OPINION_OPR,認為,VERB,root,VE,eBgYVvdyuG,OPINION_SEG,採取,VERB,ccomp,VC,OPR->SEG,right
DToVrE9U6C,OPINION_OPR,認為,VERB,root,VE,eBgYVvdyuG,OPINION_SEG,避戰,VERB,ccomp,VC,OPR->SEG,right
DToVrE9U6C,OPINION_OPR,認為,VERB,root,VE,eBgYVvdyuG,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
qAHcu-O5vL,OPINION_OPR,強調,VERB,acl,VE,FAUkev4fUz,OPINION_SRC,馬,PROPN,nsubj,Nb,OPR->SRC,left
qAHcu-O5vL,OPINION_OPR,強調,VERB,acl,VE,Z0EKnMjdv3,OPINION_SEG,讓,VERB,ccomp,VL,OPR->SEG,right
qAHcu-O5vL,OPINION_OPR,強調,VERB,acl,VE,Z0EKnMjdv3,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
8Q9HEiKqR-,OPINION_OPR,重申,VERB,root,VE,W47R1pkI9H,OPINION_SRC,馬,PROPN,nsubj,Nb,OPR->SRC,left
8Q9HEiKqR-,OPINION_OPR,重申,VERB,root,VE,Al9pPHjkXt,OPINION_SEG,希望,VERB,ccomp,Na,OPR->SEG,right
8Q9HEiKqR-,OPINION_OPR,重申,VERB,root,VE,Al9pPHjkXt,OPINION_SEG,利益,NOUN,ccomp,Na,OPR->SEG,right
8Q9HEiKqR-,OPINION_OPR,重申,VERB,root,VE,Al9pPHjkXt,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
8Q9HEiKqR-,OPINION_OPR,重申,VERB,root,VE,Al9pPHjkXt,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
8Q9HEiKqR-,OPINION_OPR,重申,VERB,root,VE,Al9pPHjkXt,OPINION_SEG,變成,VERB,ccomp,VG,OPR->SEG,right
8Q9HEiKqR-,OPINION_OPR,重申,VERB,root,VE,Al9pPHjkXt,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
sHKMgX_HIi,OPINION_OPR,表示,VERB,root,VE,9dj7y8UbY2,OPINION_SRC,王,PROPN,nsubj,Nb,OPR->SRC,left
sHKMgX_HIi,OPINION_OPR,表示,VERB,root,VE,ean_FzU6gO,OPINION_SEG,希望,VERB,ccomp,VK,OPR->SEG,right
sHKMgX_HIi,OPINION_OPR,表示,VERB,root,VE,ean_FzU6gO,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
zZymO-dGao,OPINION_OPR,說,VERB,root,VE,hwmD6ei65b,OPINION_SRC,王,PROPN,nsubj,Nb,OPR->SRC,left
zZymO-dGao,OPINION_OPR,說,VERB,root,VE,5fFvR3qI8I,OPINION_SEG,讓,VERB,ccomp,VL,OPR->SEG,right
zZymO-dGao,OPINION_OPR,說,VERB,root,VE,5fFvR3qI8I,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
iuvTCY3heP,OPINION_OPR,強調,VERB,root,VE,xlfn4tXiKg,OPINION_SRC,王,PROPN,nsubj,Nb,OPR->SRC,left
iuvTCY3heP,OPINION_OPR,強調,VERB,root,VE,BaKFk_xLA2,OPINION_SEG,進入,VERB,ccomp,VCL,OPR->SEG,right
iuvTCY3heP,OPINION_OPR,強調,VERB,root,VE,BaKFk_xLA2,OPINION_SEG,成,VERB,ccomp,VG,OPR->SEG,right
iuvTCY3heP,OPINION_OPR,強調,VERB,root,VE,BaKFk_xLA2,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
Vbl--qBEiO,OPINION_OPR,表示,VERB,root,VE,lckR5Ntwqt,OPINION_SRC,府,PART,nsubj,Na,OPR->SRC,left
Vbl--qBEiO,OPINION_OPR,表示,VERB,root,VE,6tS4bzhb9I,OPINION_SEG,準備,VERB,ccomp,VC,OPR->SEG,right
Vbl--qBEiO,OPINION_OPR,表示,VERB,root,VE,6tS4bzhb9I,OPINION_SEG,持續,VERB,parataxis,VL,OPR->SEG,right
Vbl--qBEiO,OPINION_OPR,表示,VERB,root,VE,6tS4bzhb9I,OPINION_SEG,有,VERB,parataxis,V_2,OPR->SEG,right
Vbl--qBEiO,OPINION_OPR,表示,VERB,root,VE,6tS4bzhb9I,OPINION_SEG,讓,VERB,ccomp,VL,OPR->SEG,right
Vbl--qBEiO,OPINION_OPR,表示,VERB,root,VE,6tS4bzhb9I,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
H-Pw3hB3ET,OPINION_OPR,酸,VERB,ccomp,VH,Y8yC5itNP6,OPINION_SRC,長,PART,nsubj,VH,OPR->SRC,left
i4otwynoHo,OPINION_OPR,指出,VERB,root,VE,yY_t47rws7,OPINION_SRC,趙,PROPN,nsubj,Nb,OPR->SRC,left
i4otwynoHo,OPINION_OPR,指出,VERB,root,VE,mmJoXqqseq,OPINION_SEG,失誤,NOUN,ccomp,Na,OPR->SEG,right
i4otwynoHo,OPINION_OPR,指出,VERB,root,VE,mmJoXqqseq,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
YlXl1-Lwvc,OPINION_OPR,強調,VERB,root,VE,gvljdIWjlq,OPINION_SRC,趙,PROPN,nsubj,Nb,OPR->SRC,left
YlXl1-Lwvc,OPINION_OPR,強調,VERB,root,VE,ymjzUHj3vr,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
YlXl1-Lwvc,OPINION_OPR,強調,VERB,root,VE,ymjzUHj3vr,OPINION_SEG,迴避,VERB,ccomp,VC,OPR->SEG,right
YlXl1-Lwvc,OPINION_OPR,強調,VERB,root,VE,ymjzUHj3vr,OPINION_SEG,？,PUNCT,punct,QUESTIONCATEGORY,OPR->SEG,right
iel8Q3FCb6,OPINION_OPR,認為,VERB,root,VE,owpw25w0BL,OPINION_SRC,趙,PROPN,nsubj,Nb,OPR->SRC,left
iel8Q3FCb6,OPINION_OPR,認為,VERB,root,VE,uZcuVkJWkI,OPINION_SEG,攻台,VERB,ccomp,VC,OPR->SEG,right
iel8Q3FCb6,OPINION_OPR,認為,VERB,root,VE,uZcuVkJWkI,OPINION_SEG,要求,VERB,ccomp,VF,OPR->SEG,right
iel8Q3FCb6,OPINION_OPR,認為,VERB,root,VE,uZcuVkJWkI,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
U8fxuf8C-Q,OPINION_OPR,直呼,VERB,advcl,D,xnjtOhN41w,OPINION_SRC,人,PART,nsubj,Na,OPR->SRC,left
U8fxuf8C-Q,OPINION_OPR,直呼,VERB,advcl,D,xnjtOhN41w,OPINION_SRC,宣,AUX,cop,VC,OPR->SRC,left
0JWftcF7IL,OPINION_OPR,解釋,VERB,advcl,VE,9XQqqH1tLd;_joWYGunMM,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
9FjlwdyKW6,OPINION_OPR,直言,VERB,acl,VE,02awwDJbeB,OPINION_SEG,唸,VERB,parataxis,VE,,right
9FjlwdyKW6,OPINION_OPR,直言,VERB,acl,VE,02awwDJbeB,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,,right
6LoK2Y-7za,OPINION_OPR,強調,VERB,xcomp,VE,vHfVUurqLZ,OPINION_SEG,照抄,VERB,ccomp,VB,OPR->SEG,right
6LoK2Y-7za,OPINION_OPR,強調,VERB,xcomp,VE,vHfVUurqLZ,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
FrtXANJD7O,OPINION_OPR,認為,VERB,acl,VE,PxrXHW4X1D,OPINION_SRC,張,PROPN,nsubj,Nb,OPR->SRC,left
FrtXANJD7O,OPINION_OPR,認為,VERB,acl,VE,PxrXHW4X1D,OPINION_SRC,宣,VERB,advcl,VC,OPR->SRC,left
FrtXANJD7O,OPINION_OPR,認為,VERB,acl,VE,ievQNS_M5E,OPINION_SEG,原,ADJ,ccomp,A,OPR->SEG,right
-hpp8blQce,OPINION_OPR,推測,VERB,root,VE,pJ2R4s2dGA,OPINION_SRC,張,PROPN,nsubj,Nb,OPR->SRC,left
-hpp8blQce,OPINION_OPR,推測,VERB,root,VE,5YpdO4lc_m,OPINION_SEG,是,VERB,ccomp,SHI,OPR->SEG,right
-hpp8blQce,OPINION_OPR,推測,VERB,root,VE,5YpdO4lc_m,OPINION_SEG,推薦,VERB,ccomp,VD,OPR->SEG,right
-hpp8blQce,OPINION_OPR,推測,VERB,root,VE,5YpdO4lc_m,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
-hpp8blQce,OPINION_OPR,推測,VERB,root,VE,5YpdO4lc_m,OPINION_SEG,認為,VERB,parataxis,VE,OPR->SEG,right
-hpp8blQce,OPINION_OPR,推測,VERB,root,VE,5YpdO4lc_m,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
05qUy0rT2f,OPINION_OPR,指出,VERB,parataxis,VE,Jc9xUS-ktN,OPINION_SRC,部今,NOUN,nsubj,Nc,OPR->SRC,left
whOiS9b4bZ,OPINION_OPR,表示,VERB,root,VE,lNnW25v9Rd,OPINION_SRC,部,PART,nsubj,Nc,OPR->SRC,left
whOiS9b4bZ,OPINION_OPR,表示,VERB,root,VE,0e29DAaenZ,OPINION_SEG,有,VERB,ccomp,V_2,OPR->SEG,right
whOiS9b4bZ,OPINION_OPR,表示,VERB,root,VE,0e29DAaenZ,OPINION_SEG,提供,VERB,ccomp,VD,OPR->SEG,right
whOiS9b4bZ,OPINION_OPR,表示,VERB,root,VE,0e29DAaenZ,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
whOiS9b4bZ,OPINION_OPR,表示,VERB,root,VE,0e29DAaenZ,OPINION_SEG,有,VERB,ccomp,V_2,OPR->SEG,right
whOiS9b4bZ,OPINION_OPR,表示,VERB,root,VE,0e29DAaenZ,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
FgIMaVS42O,OPINION_OPR,強調,VERB,root,VE,TOlBU9pfEB,OPINION_SRC,部,PART,nsubj,Nc,OPR->SRC,left
FgIMaVS42O,OPINION_OPR,強調,VERB,root,VE,rqpLEbfUbK,OPINION_SEG,不是,VERB,ccomp,D,OPR->SEG,right
FgIMaVS42O,OPINION_OPR,強調,VERB,root,VE,rqpLEbfUbK,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
iW3rO5wPgZ,OPINION_OPR,稱,VERB,root,VE,0p8nxLT44f,OPINION_SEG,顯示,VERB,ccomp,VK,OPR->SEG,right
iW3rO5wPgZ,OPINION_OPR,稱,VERB,root,VE,0p8nxLT44f,OPINION_SEG,公尺,NOUN,ccomp,Nf,OPR->SEG,right
iW3rO5wPgZ,OPINION_OPR,稱,VERB,root,VE,0p8nxLT44f,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
z_R-EaY4dA,OPINION_OPR,表示,VERB,root,VE,S6q7lJsseX,OPINION_SRC,立委,NOUN,nsubj,Na,OPR->SRC,left
z_R-EaY4dA,OPINION_OPR,表示,VERB,root,VE,i1qGsOrTsV,OPINION_SEG,客氣,VERB,ccomp,VH,OPR->SEG,right
z_R-EaY4dA,OPINION_OPR,表示,VERB,root,VE,i1qGsOrTsV,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
NxTKH820WO,OPINION_OPR,表示,VERB,root,VE,yAOq22MHyc,OPINION_SEG,值得,VERB,ccomp,VH,OPR->SEG,right
NxTKH820WO,OPINION_OPR,表示,VERB,root,VE,yAOq22MHyc,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
NxTKH820WO,OPINION_OPR,表示,VERB,root,VE,yAOq22MHyc,OPINION_SEG,覺得,VERB,parataxis,VK,OPR->SEG,right
3RiwGtI0qf,OPINION_OPR,言,VERB,ccomp,VE,PzR0s6cOGE,OPINION_SRC,郭,PROPN,nsubj,Nb,OPR->SRC,left
3RiwGtI0qf,OPINION_OPR,言,VERB,ccomp,VE,PzR0s6cOGE,OPINION_SRC,正,ADV,advmod,Nb,OPR->SRC,left
3RiwGtI0qf,OPINION_OPR,言,VERB,ccomp,VE,PzR0s6cOGE,OPINION_SRC,亮,ADV,advmod,VC,OPR->SRC,left
NxTKH820WO,OPINION_OPR,表示,VERB,root,VE,MNBcwbMuK0,OPINION_SEG,就是,VERB,parataxis,Dk,,right
NxTKH820WO,OPINION_OPR,表示,VERB,root,VE,MNBcwbMuK0,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,,right
fiPPbxOIuc,OPINION_OPR,認為,VERB,root,VE,s77GZwYSd_,OPINION_SRC,郭,PROPN,nsubj,Nb,OPR->SRC,left
fiPPbxOIuc,OPINION_OPR,認為,VERB,root,VE,VBseOQ56iV,OPINION_SEG,硬槓,VERB,ccomp,D,OPR->SEG,right
lwyIpz_oF8,OPINION_OPR,喊話,VERB,parataxis,VA,8zhA6Td8tU,OPINION_SRC,郭,PROPN,nsubj,Nb,OPR->SRC,left
fiPPbxOIuc,OPINION_OPR,認為,VERB,root,VE,9SAxEMLqHr,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,,right
fiPPbxOIuc,OPINION_OPR,認為,VERB,root,VE,9SAxEMLqHr,OPINION_SEG,不怕,VERB,ccomp,D,,right
fiPPbxOIuc,OPINION_OPR,認為,VERB,root,VE,9SAxEMLqHr,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,,right
adtmGfZ6qy,OPINION_OPR,認為,VERB,advcl,VE,0AygRUu9LR,OPINION_SRC,跨派,VERB,advcl,VC,OPR->SRC,left
adtmGfZ6qy,OPINION_OPR,認為,VERB,advcl,VE,_cwO2KCp09,OPINION_SEG,不失,VERB,ccomp,VG,OPR->SEG,right
Gjw9nPPgGr,OPINION_OPR,質疑,VERB,advcl,VE,Dvge7Jw4Xc,OPINION_SEG,危如,VERB,ccomp,VH,OPR->SEG,right
-ETQDaEC1h,OPINION_OPR,直呼,VERB,parataxis,D,Dvge7Jw4Xc,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,,left
-ETQDaEC1h,OPINION_OPR,直呼,VERB,parataxis,D,Dvge7Jw4Xc,OPINION_SEG,過,VERB,advcl,Dfa,,left
-ETQDaEC1h,OPINION_OPR,直呼,VERB,parataxis,D,5s9rd1O6oQ,OPINION_SEG,由,VERB,advcl,P,OPR->SEG,right
-ETQDaEC1h,OPINION_OPR,直呼,VERB,parataxis,D,5s9rd1O6oQ,OPINION_SEG,承擔,VERB,ccomp,VC,OPR->SEG,right
-ETQDaEC1h,OPINION_OPR,直呼,VERB,parataxis,D,5s9rd1O6oQ,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
-ETQDaEC1h,OPINION_OPR,直呼,VERB,parataxis,D,5s9rd1O6oQ,OPINION_SEG,」,PUNCT,punct,PARENTHESISCATEGORY,OPR->SEG,right
kJxX9exSnC,OPINION_OPR,透露,VERB,root,VE,0ClXBauBLJ;DAIBAetLs3,OPINION_SRC;Coreference,立委,NOUN,nsubj,Na,OPR->SRC,left
kJxX9exSnC,OPINION_OPR,透露,VERB,root,VE,4eVodfp1aG,OPINION_SEG,大敗,VERB,xcomp,VH,OPR->SEG,right
kJxX9exSnC,OPINION_OPR,透露,VERB,root,VE,4eVodfp1aG,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
kJxX9exSnC,OPINION_OPR,透露,VERB,root,VE,4eVodfp1aG,OPINION_SEG,想方,VERB,parataxis,VA,OPR->SEG,right
kJxX9exSnC,OPINION_OPR,透露,VERB,root,VE,4eVodfp1aG,OPINION_SEG,契機,NOUN,parataxis,Na,OPR->SEG,right
kJxX9exSnC,OPINION_OPR,透露,VERB,root,VE,4eVodfp1aG,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
hhhZdeeYSb,OPINION_OPR,指出,VERB,root,VE,KAQSfyu_Lx;CMoGhIUAbC,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
hhhZdeeYSb,OPINION_OPR,指出,VERB,root,VE,tJkSC8sRTe,OPINION_SEG,提出,VERB,ccomp,VC,OPR->SEG,right
hhhZdeeYSb,OPINION_OPR,指出,VERB,root,VE,tJkSC8sRTe,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
2ZAZ1KeSx9,OPINION_OPR,指出,VERB,root,VE,Bo11fr4cwa;9dmZYvYkvC,OPINION_SRC;Pronoun,立委,NOUN,nsubj,Na,OPR->SRC,left
2ZAZ1KeSx9,OPINION_OPR,指出,VERB,root,VE,XLjXV734o6,OPINION_SEG,繼續,VERB,parataxis,VF,OPR->SEG,right
2ZAZ1KeSx9,OPINION_OPR,指出,VERB,root,VE,XLjXV734o6,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
2ZAZ1KeSx9,OPINION_OPR,指出,VERB,root,VE,XLjXV734o6,OPINION_SEG,探到,VERB,ccomp,VC,OPR->SEG,right
2ZAZ1KeSx9,OPINION_OPR,指出,VERB,root,VE,XLjXV734o6,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
VVJcGnFy6s,OPINION_OPR,直言,VERB,root,VE,GQWp243Chu;GGY1ux-AsZ,OPINION_SRC;Coreference,人士,NOUN,nsubj,Na,OPR->SRC,left
VVJcGnFy6s,OPINION_OPR,直言,VERB,root,VE,5GZVx2WnmZ,OPINION_SEG,承擔,VERB,ccomp,VC,OPR->SEG,right
VVJcGnFy6s,OPINION_OPR,直言,VERB,root,VE,5GZVx2WnmZ,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
57myrP5ewo,OPINION_OPR,指出,VERB,root,VE,meIKaRASml;jhcw9pVl85,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
57myrP5ewo,OPINION_OPR,指出,VERB,root,VE,DjBZNaD0hV,OPINION_SEG,進行,VERB,ccomp,VC,OPR->SEG,right
57myrP5ewo,OPINION_OPR,指出,VERB,root,VE,DjBZNaD0hV,OPINION_SEG,受邀,VERB,ccomp,P,OPR->SEG,right
57myrP5ewo,OPINION_OPR,指出,VERB,root,VE,DjBZNaD0hV,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
JrAfRK30bB,OPINION_OPR,觀察,VERB,root,VE,JUIAxhZb8g;SZDukQRvzK,OPINION_SRC;Pronoun,人士,NOUN,nsubj,Na,OPR->SRC,left
JrAfRK30bB,OPINION_OPR,觀察,VERB,root,VE,7OKUQP8oO3,OPINION_SEG,稅,VERB,ccomp,Na,OPR->SEG,right
5ROhCB2jXD,OPINION_OPR,認為,VERB,root,VE,nkfX0VsvFp;UlZCFt0V9a,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
5ROhCB2jXD,OPINION_OPR,認為,VERB,root,VE,4tWXfs4ZW3,OPINION_SEG,下定,VERB,ccomp,VA,OPR->SEG,right
5ROhCB2jXD,OPINION_OPR,認為,VERB,root,VE,4tWXfs4ZW3,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
5ROhCB2jXD,OPINION_OPR,認為,VERB,root,VE,4tWXfs4ZW3,OPINION_SEG,已算,VERB,ccomp,D,OPR->SEG,right
5ROhCB2jXD,OPINION_OPR,認為,VERB,root,VE,4tWXfs4ZW3,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
vOfLnKz6SI,OPINION_OPR,指出,VERB,root,VE,QoQaqyTeRE;6SPK6REaMC,OPINION_SRC;Coreference,幕僚,NOUN,nsubj,Na,OPR->SRC,left
vOfLnKz6SI,OPINION_OPR,指出,VERB,root,VE,q6-HjuAt2z,OPINION_SEG,執意,VERB,parataxis,VL,OPR->SEG,right
vOfLnKz6SI,OPINION_OPR,指出,VERB,root,VE,q6-HjuAt2z,OPINION_SEG,是,VERB,ccomp,SHI,OPR->SEG,right
vOfLnKz6SI,OPINION_OPR,指出,VERB,root,VE,q6-HjuAt2z,OPINION_SEG,免付,VERB,ccomp,D,OPR->SEG,right
vOfLnKz6SI,OPINION_OPR,指出,VERB,root,VE,q6-HjuAt2z,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
VMmTHzozR0,OPINION_OPR,說,VERB,root,VE,kLG-uubWNS;1Qzg58IOMJ,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
VMmTHzozR0,OPINION_OPR,說,VERB,root,VE,ziHCBihvdM,OPINION_SEG,尋求,VERB,ccomp,VC,OPR->SEG,right
VMmTHzozR0,OPINION_OPR,說,VERB,root,VE,ziHCBihvdM,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
VMmTHzozR0,OPINION_OPR,說,VERB,root,VE,ziHCBihvdM,OPINION_SEG,執意,VERB,ccomp,VL,OPR->SEG,right
VMmTHzozR0,OPINION_OPR,說,VERB,root,VE,ziHCBihvdM,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
VMmTHzozR0,OPINION_OPR,說,VERB,root,VE,ziHCBihvdM,OPINION_SEG,滅頂,VERB,ccomp,VA,OPR->SEG,right
VMmTHzozR0,OPINION_OPR,說,VERB,root,VE,ziHCBihvdM,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
